STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040822,0,23.9,13.9,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040823,0,23.9,16.1,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040824,0,21.7,16.7,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040825,0,22.8,15.6,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040826,0,22.2,16.7,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040827,0,23.3,16.7,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040828,0,23.3,16.7,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040829,0,24.4,17.2,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040830,0,24.4,16.7,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040831,0,24.4,15.6,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040901,0,27.8,18.9,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040902,0,24.4,18.3,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040903,0,24.4,6.7,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040904,0,28.9,14.4,27.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040905,0,34.4,12.2,32.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040906,0,33.9,18.3,25.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040907,0,32.2,17.8,32.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040908,0,32.2,18.9,26.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040909,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040910,0,31.7,11.1,28.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040911,0,29.4,18.3,25
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040912,0,26.1,17.2,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040913,0,24.4,17.2,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040914,0,25.6,17.8,25
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040915,0,25.6,16.7,24.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040916,0,24.4,-9999,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040917,0,22.2,17.8,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040918,0,23.9,17.8,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040919,0,25,14.4,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040920,0,23.9,-9999,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040921,0,29.4,18.3,27.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040922,0,31.7,15.6,31.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040923,0,31.1,11.1,26.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040924,0,31.1,14.4,25.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040925,0,25.6,16.1,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040926,0,23.9,15.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040927,0,20.6,-9999,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040928,0,20.6,13.9,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040929,0,21.1,13.9,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20040930,0,20.6,13.9,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041001,0,21.7,17.2,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041002,0,23.3,12.8,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041003,0,22.2,13.3,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041004,0,21.1,13.9,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041005,0,25,1.1,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041006,0,23.9,15.6,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041007,0,20.6,15,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041008,0,25.6,13.9,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041009,0,23.3,13.9,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041010,0,21.1,13.9,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041011,0,21.1,13.3,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041012,0,28.9,13.9,28.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041013,0,28.9,13.9,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041014,0,22.2,13.9,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041015,0,22.2,15,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041016,0,22.2,15.6,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041017,7.4,21.1,16.1,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041018,14.2,19.4,15.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041019,11.2,18.3,12.8,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041020,40.1,19.4,14.4,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041021,0,21.7,10,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041022,0,21.7,10.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041023,0,20.6,11.7,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041024,0,18.9,12.2,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041025,0,21.7,-9999,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041026,17,20,12.2,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041027,9.4,16.7,8.9,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041028,0,20.6,10.6,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041029,0,20.6,10,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041030,0,21.1,9.4,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041031,0,25,11.1,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041101,0,23.9,11.1,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041102,0,24.4,10,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041103,0,20.6,9.4,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041104,2.5,20.6,9.4,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041105,0,19.4,10,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041106,0,19.4,13.3,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041107,0,17.8,-0.6,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041108,0,17.8,10.6,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041109,0,17.2,11.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041110,0,20.6,10,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041111,0,17.8,10.6,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041112,0,22.8,11.1,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041113,0,22.8,15.6,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041114,0,23.3,12.8,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041115,0,26.7,11.1,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041116,0,21.1,10.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041117,0,23.9,19.4,10
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041118,0,23.9,10,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041119,0,18.9,9.4,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041120,0,18.9,10,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041121,0,19.4,9.4,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041122,0,18.3,7.2,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041123,0,17.2,8.3,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041124,0,19.4,7.8,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041125,0,17.8,8.3,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041126,0,18.3,9.4,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041127,2,18.3,11.1,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041128,0,18.3,7.8,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041129,0,15.6,5,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041130,0,17.2,5,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041201,0,16.7,5,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041202,0,18.9,5.6,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041203,0,20,5,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041204,0,20,5,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041205,6.9,13.9,10,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041206,0,15.6,5.6,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041207,4.1,13.3,9.4,11.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041208,0.8,15.6,11.1,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041209,0,17.8,10.6,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041210,0,22.2,8.9,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041211,0,26.1,15.6,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041212,0,22.2,11.7,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041213,0,16.7,10,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041214,0,21.7,7.8,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041215,0,24.4,8.9,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041216,0,24.4,9.4,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041217,0,24.4,7.8,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041218,0,26.1,7.2,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041219,0,26.1,8.3,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041220,0,22.2,7.8,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041221,0,-9999,-9999,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041222,0,19.4,8.9,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041223,0,19.4,6.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041224,0,19.4,6.1,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041225,0,17.8,5.6,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041226,0,15,8.3,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041227,38.6,15,8.3,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041228,66,15,11.1,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041229,32.8,15.6,10,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041230,2.5,13.3,7.8,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20041231,37.6,15.6,11.7,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050101,1.3,13.3,6.1,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050102,2.3,13.3,7.8,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050103,47.5,15,-9999,12.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050104,10.2,15.6,6.7,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050105,0,14.4,5,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050106,0,14.4,-9999,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050107,36.8,12.8,8.9,12.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050108,30,14.4,12.2,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050109,85.1,15.6,15.6,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050110,70.4,16.1,14.4,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050111,12.7,15,10,12.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050112,0,16.1,6.7,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050113,0,15,6.1,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050114,0,19.4,5.6,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050115,0,19.4,5.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050116,0,22.8,7.8,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050117,0,25,-9999,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050118,0,26.7,10.6,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050119,0,28.9,10.6,25
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050120,0,25,-9999,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050121,0,18.9,10,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050122,0,18.9,10.6,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050123,0,21.7,10,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050124,0,18.3,10.6,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050125,0,17.8,11.7,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050126,2.5,17.8,12.8,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050127,0,16.1,7.8,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050128,7.6,16.1,7.8,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050129,0,18.9,9.4,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050130,0,19.4,6.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050131,0,22.2,6.1,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050201,0,21.7,7.8,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050202,0,22.2,8.9,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050203,0,22.8,7.8,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050204,0,22.8,7.8,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050205,0,19.4,9.4,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050206,0,17.8,11.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050207,0,17.8,8.9,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050208,0,17.2,8.9,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050209,0,21.7,8.3,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050210,0,21.7,9.4,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050211,13.5,21.7,11.7,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050212,0.3,21.7,11.7,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050213,1.8,17.2,12.8,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050214,0,17.8,11.7,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050215,0,16.1,9.4,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050216,6.9,16.7,9.4,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050217,5.1,16.7,12.2,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050218,19.6,17.2,13.3,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050219,37.6,18.3,11.7,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050220,4.3,16.7,11.7,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050221,58.9,17.2,12.8,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050222,23.6,15.6,11.1,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050223,11.7,16.7,8.9,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050224,0,20.6,9.4,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050225,0,20.6,10.6,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050226,0,20.6,10.6,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050227,0,20.6,12.2,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050228,2.5,17.8,11.1,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050301,0,18.9,11.7,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050302,2.5,18.9,9.4,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050303,2,18.9,11.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050304,10.4,17.8,12.2,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050305,2,18.3,10,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050306,0,20.6,10,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050307,0,23.9,10,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050308,0,21.1,12.8,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050309,0,19.4,14.4,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050310,0,19.4,12.2,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050311,0,19.4,13.3,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050312,0,15.6,13.9,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050313,0,15.6,13.9,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050314,0,21.7,11.7,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050315,0,21.7,9.4,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050316,0,21.7,10,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050317,0,18.9,10,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050318,4.8,17.8,11.1,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050319,3.3,15.6,11.1,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050320,0,18.3,8.9,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050321,0,20.6,11.7,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050322,69.9,20.6,12.8,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050323,4.1,16.7,10.6,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050324,0,15,9.4,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050325,0,20,8.3,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050326,0,21.7,10,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050327,0,21.7,10.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050328,1.5,19.4,11.7,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050329,0,21.1,9.4,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050330,0,23.3,10.6,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050331,0,25.6,10,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050401,0,26.7,10,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050402,0,23.9,11.1,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050403,0,17.8,10,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050404,0,19.4,11.7,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050405,0,24.4,8.9,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050406,0,26.1,11.7,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050407,0,23.3,9.4,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050408,0,23.3,9.4,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050409,0.8,21.7,10.6,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050410,0,21.7,12.8,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050411,0,18.3,10,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050412,0,17.2,10,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050413,0,22.8,9.4,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050414,0,22.8,12.2,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050415,0,22.8,10,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050416,0,22.8,10,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050417,0,20,10.6,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050418,0,16.1,11.7,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050419,0,17.2,7.8,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050420,0,17.2,9.4,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050421,0,19.4,10,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050422,0,15,18.9,11.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20050423,0,20,9.4,17.8
